UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
367,July 03 2018,DOG,Jack Russ,,U,false,Brooklyn,11216
368,June 28 2018,DOG,Jack Russ,1,M,true,Brooklyn,11234
369,July 03 2018,DOG,,,U,false,Brooklyn,11210
370,May 21 2018,DOG,Pit Bull,,U,false,Brooklyn,11207
371,June 30 2018,DOG,UNKNOWN,,U,false,Brooklyn,11220
372,July 07 2018,DOG,MIXED,,U,false,Brooklyn,11215
373,June 11 2018,DOG,RETREIVER,,U,false,Brooklyn,11230
374,July 07 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11203
375,July 05 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11203
376,July 09 2018,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Brooklyn,11214
377,July 14 2018,DOG,Alaskan Klee Kai,4,M,true,Brooklyn,11225
378,July 10 2018,DOG,"Bull Dog, English",8,M,true,Brooklyn,11249
379,July 12 2018,DOG,Bull Terrier,8,F,true,Brooklyn,11234
380,July 10 2018,DOG,Pit Bull,,U,false,Brooklyn,
381,July 14 2018,DOG,Cocker Spaniel,,U,false,Brooklyn,11214
382,July 10 2018,DOG,SMALL DOG,,U,false,Brooklyn,11223
383,July 17 2018,DOG,UNKNOWN,,U,false,Brooklyn,11223
384,July 01 2018,DOG,CHOW CHOW/GOLDEN RETRIEVER X,3,F,false,Brooklyn,11220
385,July 04 2018,DOG,German Shepherd,,U,false,Brooklyn,11209
386,July 17 2018,DOG,Golden Retriever,3,M,true,Brooklyn,11209
387,July 18 2018,DOG,Shih Tzu,7,M,true,Brooklyn,11229
388,July 15 2018,DOG,Yorkshire Terrier,,U,false,Brooklyn,11204
389,July 16 2018,DOG,Pit Bull,,U,false,Brooklyn,
390,July 19 2018,DOG,AUSTRALIAN TERRIER X,12,M,false,Brooklyn,11222
391,June 23 2018,DOG,American Staffordshire Terrier,,U,false,Brooklyn,11221
392,July 17 2018,DOG,GERMAN SHEPHERD/GOLDEN RETRIEVER X,,U,false,Brooklyn,
393,July 15 2018,DOG,CORGI,,U,false,Brooklyn,
394,July 19 2018,DOG,Pit Bull,,U,false,Brooklyn,11209
395,July 19 2018,DOG,SHIH TZU X,10,M,true,Brooklyn,
396,July 20 2018,DOG,German Shepherd,10,M,false,Brooklyn,11226
397,July 07 2018,DOG,UNKNOWN,,U,false,Brooklyn,11216
398,June 21 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11212
399,July 22 2018,DOG,HUSKY,,U,false,Brooklyn,11219
400,July 21 2018,DOG,Labrador Retriever,,U,false,Brooklyn,11234
401,July 13 2018,DOG,GOLDEN RETRIEVER X,1,M,true,Brooklyn,11232
402,July 14 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11204
403,July 25 2018,DOG,COLLIE MIX,9,M,true,Brooklyn,11237
404,July 24 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11229
405,July 04 2018,DOG,ROTTWEILER MIX,7,M,true,Brooklyn,11221
406,July 22 2018,DOG,Shih Tzu,4,M,false,Brooklyn,11216
407,July 20 2018,DOG,GOLDEN DOODLE,5,F,true,Brooklyn,
408,July 12 2018,DOG,UNKNOWN,,U,false,Brooklyn,
409,July 16 2018,DOG,UNKNOWN,,U,false,Brooklyn,11218
410,July 28 2018,DOG,LARGE TERRIER CROSS,4,M,false,Brooklyn,11213
411,July 28 2018,DOG,LARGE TERRIER CROSS,4,M,false,Brooklyn,11213
412,July 27 2018,DOG,UNKNOWN,,U,false,Brooklyn,
413,July 26 2018,DOG,UNKNOWN,,U,false,Brooklyn,11223
414,July 28 2018,DOG,MORKIE,,U,false,Brooklyn,11207
415,July 29 2018,DOG,,,U,false,Brooklyn,11235
416,July 28 2018,DOG,UNKNOWN,,U,false,Brooklyn,11215
417,July 24 2018,DOG,Borzoi,,U,true,Brooklyn,11235
418,July 24 2018,DOG,Borzoi,,U,false,Brooklyn,11235
419,July 18 2018,DOG,Labrador Retriever Crossbreed,3,M,true,Brooklyn,11220
420,July 23 2018,DOG,,,U,false,Brooklyn,11226
421,July 31 2018,DOG,SHIH TZU X,10,M,true,Brooklyn,11223
422,July 28 2018,DOG,Pit Bull,,U,false,Brooklyn,11207
423,July 21 2018,DOG,TERRIER MIX,4,M,true,Brooklyn,11210
424,July 21 2018,DOG,Chihuahua,,U,false,Brooklyn,11238
425,July 25 2018,DOG,Shih Tzu,,U,false,Brooklyn,11214
426,July 24 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11210
427,July 24 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11210
428,July 24 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11210
429,July 23 2018,DOG,UNKNOWN,,U,false,Brooklyn,11209
430,July 18 2018,DOG,Pit Bull,,U,false,Brooklyn,11214
431,July 28 2018,DOG,UNKNOWN,,U,false,Brooklyn,
432,July 20 2018,DOG,SHAR-PEI X,,U,false,Brooklyn,11226
433,July 26 2018,DOG,Maltese,4,M,true,Brooklyn,11236
434,July 26 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11205
435,July 27 2018,DOG,SHIH TZU X,7,F,true,Brooklyn,11209
436,July 31 2018,DOG,Pit Bull,,U,false,Brooklyn,11209
437,August 04 2018,DOG,Bichon Frise,,U,false,Brooklyn,11234
438,August 06 2018,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Brooklyn,11207
439,July 25 2018,DOG,Shih Tzu,,U,false,Brooklyn,11209
440,July 29 2018,DOG,HOUND X,2,F,true,Brooklyn,11208
441,August 03 2018,DOG,"Poodle, Standard",,U,false,Brooklyn,11220
442,August 03 2018,DOG,Shih Tzu,,U,false,Brooklyn,11236
443,July 26 2018,DOG,MIXED,11M,M,true,Brooklyn,11238
444,August 04 2018,DOG,Greyhound,9,F,true,Brooklyn,11209
445,July 01 2018,DOG,UNCERTAIN,,U,false,Brooklyn,
446,August 04 2018,DOG,Beagle,,U,false,Brooklyn,11223
447,August 01 2018,DOG,Pit Bull,,U,false,Brooklyn,11207
448,August 10 2018,DOG,Staffordshire Bull Terrier,3,M,false,Brooklyn,11211
449,August 05 2018,DOG,LABRADOR / SHEPHERD MIX,8,F,true,Brooklyn,11220
450,August 13 2018,DOG,Chihuahua Crossbreed,6,M,true,Brooklyn,11220
451,August 06 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11215
452,August 03 2018,DOG,TERRIER,,U,false,Brooklyn,11209
453,August 15 2018,DOG,Chihuahua,,U,false,Brooklyn,11233
454,August 10 2018,DOG,UNKNOWN,,U,false,Brooklyn,
455,August 11 2018,DOG,Pit Bull,,U,false,Brooklyn,11226
456,August 05 2018,DOG,UNKNOWN,,U,false,Brooklyn,
457,August 10 2018,DOG,Pit Bull,,U,false,Brooklyn,11231
458,August 10 2018,DOG,Pit Bull,,U,false,Brooklyn,11231
459,June 21 2018,DOG,UNKNOWN,,U,false,Brooklyn,11211
460,July 30 2018,DOG,"Bull Dog, English",2,F,false,Brooklyn,11237
461,July 28 2018,DOG,Pit Bull,,U,false,Brooklyn,11236
462,August 18 2018,DOG,BEAGLE MIX,5,M,true,Brooklyn,11215
463,August 16 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11224
464,August 19 2018,DOG,LARGE MIXED BREED,7,M,false,Brooklyn,11206
465,August 14 2018,DOG,Chihuahua,,U,false,Brooklyn,11228
466,August 15 2018,DOG,Miniature Pinscher,,U,false,Brooklyn,11209
467,August 16 2018,DOG,ENGLISH POINTER,5,M,false,Brooklyn,11207
468,August 18 2018,DOG,Shih Tzu,,U,false,Brooklyn,11210
469,August 19 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11226
470,August 17 2018,DOG,Shih Tzu,,U,false,Brooklyn,11204
471,July 28 2018,DOG,"Shar-Pei, Chinese",4,M,true,Brooklyn,11216
472,August 19 2018,DOG,LARGE MIXED BREED,2,U,false,Brooklyn,11216
473,August 13 2018,DOG,Shiba Inu,4M,M,false,Brooklyn,11219
474,August 21 2018,DOG,German Shepherd Crossbreed,5 YRS,M,true,Brooklyn,11204
475,August 22 2018,DOG,SHEPERD,,U,false,Brooklyn,11249
476,August 17 2018,DOG,,,U,false,Brooklyn,
477,August 18 2018,DOG,,,U,false,Brooklyn,11234
478,August 18 2018,DOG,,,U,false,Brooklyn,11229
479,August 23 2018,DOG,American Pit Bull Terrier/Pit Bull,1,M,false,Brooklyn,11220
480,August 23 2018,DOG,,,U,false,Brooklyn,11234
481,August 23 2018,DOG,Golden Retriever,,U,false,Brooklyn,11234
482,August 20 2018,DOG,Mixed/Other,2,F,true,Brooklyn,11226
483,August 18 2018,DOG,Bull dog,,U,false,Brooklyn,11220
484,August 23 2018,DOG,Pit Bull,,U,false,Brooklyn,11212
485,August 28 2018,DOG,Mixed/Other,,M,false,Brooklyn,11230
486,August 25 2018,DOG,MIXED BREED,,U,false,Brooklyn,11201
487,July 15 2018,DOG,UNKNOWN,,U,false,Brooklyn,
488,August 15 2018,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,false,Brooklyn,11236
489,July 29 2018,DOG,UNKNOWN,,U,false,Brooklyn,11220
490,August 31 2018,DOG,Pit Bull,2 YRS,M,false,Brooklyn,11222
491,August 27 2018,DOG,Pit Bull,,U,false,Brooklyn,
492,August 30 2018,DOG,German Shepherd Crossbreed,5,F,true,Brooklyn,11208
493,August 29 2018,DOG,PIT BULL/BOXER MIX,3,M,true,Brooklyn,
494,August 25 2018,DOG,BICHON FRISE/CAVALIER KING CHARLES MIX,4,M,true,Brooklyn,11209
495,September 02 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11212
496,August 21 2018,DOG,Pit Bull,,U,false,Brooklyn,11213
497,August 31 2018,DOG,Pit Bull,1,F,false,Brooklyn,11222
498,August 18 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11224
499,August 27 2018,DOG,Pit Bull,,U,false,Brooklyn,11232
500,August 29 2018,DOG,German Shepherd,8 YRS,M,false,Brooklyn,11235
501,September 01 2018,DOG,LARGE MIXED BREED,2,M,false,Brooklyn,11230
502,September 05 2018,DOG,"Collie, Rough Coat",3 YRS,M,false,Brooklyn,11207
503,August 25 2018,DOG,Shih Tzu,5,M,true,Brooklyn,11215
504,September 06 2018,DOG,SMALL MIXED BREED,3,M,false,Brooklyn,11208
505,September 06 2018,DOG,UNKNOWN,,U,false,Brooklyn,11222
506,August 29 2018,DOG,LABRADOR / SHEPHERD MIX,10,M,true,Brooklyn,11237
507,August 06 2018,DOG,AMERICAN BULLY,,U,false,Brooklyn,11224
508,August 30 2018,DOG,Maltese,,U,false,Brooklyn,11201
509,September 07 2018,DOG,Pit Bull,,U,false,Brooklyn,
510,September 03 2018,DOG,BASENJI,10 YRS,M,false,Brooklyn,11239
511,August 31 2018,DOG,MIXED BREED,4,F,true,Brooklyn,11201
512,September 11 2018,DOG,Pit Bull,,M,false,Brooklyn,11223
513,August 31 2018,DOG,YORKIE/SCHNAUZER X,7,M,false,Brooklyn,11230
514,September 09 2018,DOG,LARGE MIXED BREED,7M,M,false,Brooklyn,11234
515,September 11 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11228
516,September 10 2018,DOG,LARGE MIXED BREED,3,M,false,Brooklyn,11225
517,September 07 2018,DOG,,,U,false,Brooklyn,11205
518,August 31 2018,DOG,,,U,false,Brooklyn,
519,September 07 2018,DOG,CORGI-DACHSHUND X,4,M,true,Brooklyn,11231
520,September 14 2018,DOG,POINTER MIX,5,M,true,Brooklyn,11223
521,September 09 2018,DOG,German Shepherd Crossbreed,12,F,false,Brooklyn,11220
522,August 24 2018,DOG,Shiba Inu,6,M,false,Brooklyn,11228
523,September 11 2018,DOG,MIXED BREED,,U,false,Brooklyn,
524,September 15 2018,DOG,MIXED BREED,2,F,false,Brooklyn,11208
525,September 17 2018,DOG,MEDIUM MIXED BREED,6,F,false,Brooklyn,11208
526,September 06 2018,DOG,Tibetan Terrier,14,M,true,Brooklyn,11231
527,September 11 2018,DOG,German Shepherd,11,M,true,Brooklyn,11235
528,September 14 2018,DOG,German Shepherd,,U,false,Brooklyn,
529,September 14 2018,DOG,UNKNOWN,,U,false,Brooklyn,
530,September 02 2018,DOG,UNKNOWN,,U,false,Brooklyn,11218
531,August 31 2018,DOG,Bull dog,,U,false,Brooklyn,11225
532,September 03 2018,DOG,Jack Russ,,U,false,Brooklyn,11214
533,September 11 2018,DOG,UNKNOWN,,U,false,Brooklyn,
534,September 14 2018,DOG,German Shepherd,,M,true,Brooklyn,11229
535,July 23 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11207
536,July 23 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11207
537,September 18 2018,DOG,SHEPERD,,U,false,Brooklyn,11233
538,September 16 2018,DOG,UNKNOWN,,U,false,Brooklyn,
539,September 16 2018,DOG,UNKNOWN,,U,false,Brooklyn,
540,August 16 2018,DOG,Siberian Husky,5M,M,false,Brooklyn,11232
541,September 11 2018,DOG,UNKNOWN,,U,false,Brooklyn,11211
542,September 17 2018,DOG,Wheaton Terrier,11M,M,false,Brooklyn,11235
543,September 18 2018,DOG,Chihuahua,1,M,true,Brooklyn,11208
544,September 23 2018,DOG,UNKNOWN,,U,false,Brooklyn,11212
545,September 22 2018,DOG,German Shepherd,3,M,false,Brooklyn,11218
546,September 25 2018,DOG,UNKNOWN,,U,false,Brooklyn,
547,September 25 2018,DOG,Pit Bull,,U,false,Brooklyn,11207
548,September 26 2018,DOG,Cane Corso,,U,false,Brooklyn,11223
549,September 27 2018,DOG,Pit Bull,6,M,false,Brooklyn,11225
550,September 27 2018,DOG,UNKNOWN,,U,false,Brooklyn,
551,September 30 2018,DOG,German Shepherd,4,M,true,Brooklyn,
552,September 17 2018,DOG,Doberman Pinscher,8,M,true,Brooklyn,11234
553,October 01 2018,DOG,Pit Bull,,U,false,Brooklyn,11223
554,September 17 2018,DOG,Maltese,8,F,false,Brooklyn,11230
555,September 29 2018,DOG,MEDIUM MIXED BREED,2,F,false,Brooklyn,11234
556,September 14 2018,DOG,Bull dog,,U,false,Brooklyn,11209
557,September 20 2018,DOG,UNKNOWN,,U,false,Brooklyn,11226
558,September 24 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11215
559,September 26 2018,DOG,LABRADOR/PIT BULL X,7,F,false,Brooklyn,11207
560,September 23 2018,DOG,Boston Terrier,2,M,true,Brooklyn,11217
561,September 30 2018,DOG,Pit Bull,,U,false,Brooklyn,
562,September 20 2018,DOG,UNKNOWN,,U,false,Brooklyn,11204
563,September 26 2018,DOG,,,U,false,Brooklyn,11238
564,October 04 2018,DOG,SMALL MIXED BREED,7,M,false,Brooklyn,11217
565,October 06 2018,DOG,Mixed/Other,,U,false,Brooklyn,11231
566,October 03 2018,DOG,Siberian Husky,2,F,false,Brooklyn,11214
567,October 07 2018,DOG,Pit Bull,,U,false,Brooklyn,11225
568,October 06 2018,DOG,Siberian Husky,,U,false,Brooklyn,11226
569,September 24 2018,DOG,,,U,false,Brooklyn,11235
570,September 29 2018,DOG,MIXED,11,F,true,Brooklyn,11229
571,September 26 2018,DOG,JACK RUSSELL MIX,9,M,true,Brooklyn,11203
572,September 29 2018,DOG,Chihuahua,,U,false,Brooklyn,11207
573,September 29 2018,DOG,Australian Shepherd,,U,false,Brooklyn,11201
574,October 03 2018,DOG,POMERIAN/MALTESE X,,U,false,Brooklyn,11236
575,October 05 2018,DOG,UNKNOWN,,U,false,Brooklyn,
576,October 12 2018,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,false,Brooklyn,11208
577,October 13 2018,DOG,MEDIUM MIXED BREED,,M,false,Brooklyn,11206
578,October 03 2018,DOG,Pit Bull,,U,false,Brooklyn,11222
579,October 14 2018,DOG,TERRIER MIX,5,M,true,Brooklyn,
580,October 14 2018,DOG,MEDIUM MIXED BREED,,U,false,Brooklyn,11208
581,October 16 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11203
582,October 16 2018,DOG,LARGE MIXED BREED,6,M,false,Brooklyn,11208
583,October 10 2018,DOG,SMALL MIXED BREED,6,M,false,Brooklyn,11224
584,October 08 2018,DOG,Pit Bull,,U,false,Brooklyn,11221
585,October 16 2018,DOG,Labrador Retriever,6,M,true,Brooklyn,11228
586,October 07 2018,DOG,UNKNOWN,,U,false,Brooklyn,
587,October 22 2018,DOG,"Bull Dog, French",5,M,false,Brooklyn,11235
588,October 23 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11206
589,October 21 2018,DOG,LARGE MIXED BREED,2,M,false,Brooklyn,11208
590,October 26 2018,DOG,MEDIUM MIXED BREED,4,M,false,Brooklyn,11208
591,October 28 2018,DOG,Pit Bull,,U,false,Brooklyn,
592,October 28 2018,DOG,Beagle,,U,false,Brooklyn,11218
593,October 29 2018,DOG,Labrador Retriever,,U,false,Brooklyn,11221
594,October 24 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11226
595,October 29 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11237
596,October 16 2018,DOG,Pit Bull,,U,false,Brooklyn,11231
597,October 06 2018,DOG,TERRIER,3,U,false,Brooklyn,11216
598,October 30 2018,DOG,Labrador Retriever,,U,false,Brooklyn,11209
599,October 30 2018,DOG,,,U,false,Brooklyn,11235
600,October 08 2018,DOG,Boxer,,U,false,Brooklyn,11207
601,October 10 2018,DOG,MIXED,,U,false,Brooklyn,11214
602,October 30 2018,DOG,UNKNOWN,,U,false,Brooklyn,
603,October 10 2018,DOG,BOXER X,,U,false,Brooklyn,
604,October 09 2018,DOG,UNCERTAIN,,U,false,Brooklyn,
605,October 24 2018,DOG,Maltese,,U,false,Brooklyn,
606,August 17 2018,DOG,,,U,false,Brooklyn,11208
607,August 16 2018,DOG,MUTT,,U,false,Brooklyn,11207
608,October 13 2018,DOG,Pit Bull,3,M,false,Brooklyn,11223
609,October 10 2018,DOG,Pit Bull,,U,false,Brooklyn,11234
610,October 10 2018,DOG,UNKNOWN,,U,false,Brooklyn,11234
611,November 04 2018,DOG,Pit Bull,,U,false,Brooklyn,11208
612,October 17 2018,DOG,,,U,false,Brooklyn,11221
613,October 21 2018,DOG,UNKNOWN,,U,false,Brooklyn,
614,October 13 2018,DOG,Beagle,,U,false,Brooklyn,11226
615,October 17 2018,DOG,Samoyed,,U,false,Brooklyn,
616,October 13 2018,DOG,UNKNOWN,,U,false,Brooklyn,
617,November 01 2018,DOG,Australian Shepherd,3,F,true,Brooklyn,11222
618,November 07 2018,DOG,MEDIUM MIXED BREED,3,M,false,Brooklyn,11213
619,October 22 2018,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,true,Brooklyn,11237
620,November 01 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,
621,October 20 2018,DOG,Chihuahua,,U,false,Brooklyn,
622,October 31 2018,DOG,Pit Bull,,U,false,Brooklyn,11235
623,October 20 2018,DOG,AMERICAN STAFF TERRIER X,9,M,true,Brooklyn,11235
624,November 09 2018,DOG,Shiba Inu,3,F,true,Brooklyn,11223
625,October 29 2018,DOG,Cotton De Tulear,10,M,true,Brooklyn,11223
626,October 31 2018,DOG,UNCERTAIN,,U,false,Brooklyn,11234
627,October 28 2018,DOG,Pit Bull,4,M,true,Brooklyn,11211
628,November 12 2018,DOG,"Bull Dog, English",3,F,true,Brooklyn,11249
629,November 13 2018,DOG,LARGE MIXED BREED,,M,false,Brooklyn,11225
630,November 10 2018,DOG,Maltese,,U,false,Brooklyn,11225
631,November 10 2018,DOG,Maltese,,U,false,Brooklyn,11225
632,November 11 2018,DOG,Pit Bull,,U,false,Brooklyn,11207
633,October 25 2018,DOG,TERRIER X,8,M,true,Brooklyn,11206
634,November 09 2018,DOG,Pit Bull,,U,false,Brooklyn,
635,November 15 2018,DOG,Cock-A-Poo,11,M,true,Brooklyn,11225
636,November 18 2018,DOG,,,U,false,Brooklyn,
637,November 07 2018,DOG,UNKNOWN,,U,false,Brooklyn,11201
638,November 17 2018,DOG,MEDIUM MIXED BREED,5,M,false,Brooklyn,11204
639,November 20 2018,DOG,MEDIUM MIXED BREED,3,M,false,Brooklyn,11235
640,November 11 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11221
641,November 12 2018,DOG,UNKNOWN,,U,false,Brooklyn,11220
642,November 12 2018,DOG,Pit Bull,,U,false,Brooklyn,
643,November 13 2018,DOG,Pit Bull,,U,false,Brooklyn,11237
644,November 10 2018,DOG,Shih Tzu,,U,false,Brooklyn,11209
645,November 21 2018,DOG,Pit Bull,,U,false,Brooklyn,11226
646,November 15 2018,DOG,German Shepherd,,U,false,Brooklyn,11212
647,November 20 2018,DOG,RETRIEVER X,,U,true,Brooklyn,11205
648,October 21 2018,DOG,MALTIPOO,5,M,false,Brooklyn,11233
649,November 22 2018,DOG,UNKNOWN,,U,false,Brooklyn,11204
650,November 26 2018,DOG,Mixed/Other,5,F,false,Brooklyn,11223
651,November 24 2018,DOG,Shih Tzu,6,M,false,Brooklyn,11208
652,November 03 2018,DOG,Pit Bull,,U,false,Brooklyn,11221
653,November 04 2018,DOG,TERRIER,,U,false,Brooklyn,11223
654,November 25 2018,DOG,Mixed/Other,1,M,false,Brooklyn,11231
655,November 01 2018,DOG,Maltese,,U,false,Brooklyn,11212
656,October 31 2018,DOG,Pit Bull,,F,false,Brooklyn,11225
657,November 30 2018,DOG,LARGE MIXED BREED,,F,false,Brooklyn,11216
658,December 02 2018,DOG,Mixed/Other,,U,false,Brooklyn,11238
659,November 28 2018,DOG,AMERICAN STAFF TERRIER X,4,M,true,Brooklyn,11217
660,November 15 2018,DOG,Rottweiler,,U,false,Brooklyn,11214
661,October 28 2018,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,true,Brooklyn,11207
662,November 11 2018,DOG,German Shepherd,,U,false,Brooklyn,
663,December 02 2018,DOG,Shih Tzu,,U,false,Brooklyn,11220
664,November 13 2018,DOG,Chihuahua,,U,false,Brooklyn,
665,November 05 2018,DOG,Cairn Terrier,,U,false,Brooklyn,11215
666,December 05 2018,DOG,Shih Tzu,5,F,true,Brooklyn,11239
667,November 05 2018,DOG,Staffordshire Bull Terrier,3,M,true,Brooklyn,11231
668,December 09 2018,DOG,Pit Bull,2,M,false,Brooklyn,11236
669,December 06 2018,DOG,"Poodle, Miniature",,U,false,Brooklyn,11228
670,November 15 2018,DOG,Havanese,,U,false,Brooklyn,11229
671,November 19 2018,DOG,American Pit Bull Terrier/Pit Bull,1,F,true,Brooklyn,11234
672,December 11 2018,DOG,PIT BULL / BEAGLE X,1,F,false,Brooklyn,11204
673,December 13 2018,DOG,,,U,false,Brooklyn,11235
674,November 19 2018,DOG,Maltese,,U,false,Brooklyn,11234
675,December 17 2018,DOG,Shih Tzu,2YRS,F,true,Brooklyn,11220
676,December 07 2018,DOG,UNKNOWN,,U,false,Brooklyn,11219
677,December 08 2018,DOG,HUSKY,,U,false,Brooklyn,11207
678,November 22 2018,DOG,Labrador Retriever,3,M,true,Brooklyn,11209
679,November 02 2018,DOG,Labrador Retriever,,U,false,Brooklyn,
680,December 22 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11236
681,December 17 2018,DOG,Greyhound,,U,false,Brooklyn,11235
682,December 24 2018,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11213
683,December 17 2018,DOG,"Dachshund, Wirehaired",11,F,false,Brooklyn,11218
684,December 02 2018,DOG,Beagle,2,M,true,Brooklyn,11219
685,December 14 2018,DOG,Bull dog,1,M,false,Brooklyn,11208
686,December 03 2018,DOG,CATTLE DOG,2,F,false,Brooklyn,11201
687,January 03 2019,DOG,Bichon Frise,2,F,false,Brooklyn,11218
688,December 11 2018,DOG,Lhasa Apso,,U,false,Brooklyn,11217
689,December 08 2018,DOG,UNKNOWN,,U,false,Brooklyn,
690,December 21 2018,DOG,UNKNOWN,,U,false,Brooklyn,
691,December 13 2018,DOG,German Shepherd Crossbreed,14,F,true,Brooklyn,11231
692,December 15 2018,DOG,American Pit Bull Terrier/Pit Bull,3,M,true,Brooklyn,11217
693,December 18 2018,DOG,POMERANIAN MIX,2 YRS,F,false,Brooklyn,11234
694,November 29 2018,DOG,American Staffordshire Terrier,3,M,false,Brooklyn,
695,December 31 2018,DOG,Shih Tzu,,U,false,Brooklyn,
696,December 07 2018,DOG,UNKNOWN,,U,false,Brooklyn,11220
697,December 15 2018,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,true,Brooklyn,11221
698,January 08 2019,DOG,Chow Chow,8,M,false,Brooklyn,11226
699,January 04 2019,DOG,,,U,false,Brooklyn,11218
700,December 18 2018,DOG,Pit Bull,,U,false,Brooklyn,11212
701,August 26 2018,DOG,BORDER COLLIE X,6,F,true,Brooklyn,11201
702,December 15 2018,DOG,Bull dog,6,M,false,Brooklyn,11238
703,December 31 2018,DOG,Shiba Inu,,U,false,Brooklyn,11233
704,January 06 2019,DOG,MIXED BREED,,U,false,Brooklyn,11215
705,January 05 2019,DOG,Golden Retriever,3,M,true,Brooklyn,11201
706,December 18 2018,DOG,American Staffordshire Terrier,,U,false,Brooklyn,11212
707,January 13 2019,DOG,UNKNOWN,10 YRS,U,false,Brooklyn,11207
708,January 10 2019,DOG,Shiba Inu,,U,false,Brooklyn,11238
709,January 03 2019,DOG,Mixed/Other,10M,M,false,Brooklyn,11208
710,January 10 2019,DOG,UNKNOWN,,U,false,Brooklyn,11207
711,December 09 2018,DOG,Staffordshire Bull Terrier,1,M,true,Brooklyn,11215
712,December 21 2018,DOG,,,U,false,Brooklyn,11211
713,January 16 2019,DOG,Havanese,12,M,false,Brooklyn,11230
714,December 24 2018,DOG,Pit Bull,,U,false,Brooklyn,
715,December 25 2018,DOG,"Bull Dog, French",3,M,true,Brooklyn,
716,December 31 2018,DOG,"Poodle, Toy",3,M,true,Brooklyn,11231
717,December 23 2018,DOG,Pit Bull,1,F,true,Brooklyn,11207
718,December 31 2018,DOG,American Staffordshire Terrier,,U,false,Brooklyn,11237
719,January 20 2019,DOG,Chihuahua,,U,false,Brooklyn,11217
720,January 04 2019,DOG,Pit Bull,5,F,false,Brooklyn,11208
721,December 26 2018,DOG,Pomeranian,8,M,false,Brooklyn,11249
722,January 02 2019,DOG,"Poodle, Standard",,U,false,Brooklyn,
723,January 06 2019,DOG,Pit Bull,,U,false,Brooklyn,
724,January 07 2019,DOG,SMALL MIXED BREED,4,M,false,Brooklyn,
725,January 20 2019,DOG,LARGE MIXED BREED,2,M,false,Brooklyn,
726,January 16 2019,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11208
727,January 26 2019,DOG,HUSKY,,U,false,Brooklyn,11234
728,January 14 2019,DOG,SHIH TZU MIX,2,M,true,Brooklyn,11209
729,January 24 2019,DOG,German Shepherd Crossbreed,2,M,true,Brooklyn,11210
730,December 30 2018,DOG,,,U,false,Brooklyn,
731,December 31 2018,DOG,,,U,false,Brooklyn,
732,January 27 2019,DOG,LARGE MIXED BREED,5,M,false,Brooklyn,11208
733,December 27 2018,DOG,American Pit Bull Terrier/Pit Bull,5,M,false,Brooklyn,11205
734,January 09 2019,DOG,German Shepherd,,M,false,Brooklyn,11220
735,January 27 2019,DOG,Siberian Husky,,U,false,Brooklyn,11221
736,January 22 2019,DOG,Pit Bull,4,M,true,Brooklyn,11249
737,January 11 2019,DOG,Newfoundland,2,M,true,Brooklyn,11215
738,January 13 2019,DOG,Pit Bull,,U,false,Brooklyn,11220
739,February 01 2019,DOG,SMALL MIXED BREED,4,M,false,Brooklyn,11239
